TimeL;TimeGln(hms);TimeGln(sec.);TimeGps(sec.);S(2)E1B;dS(2)E1B;Fi(2)E1B;S(4)E1B;dS(4)E1B;Fi(4)E1B;S(10)E1B;dS(10)E1B;Fi(10)E1B;S(11)E1B;dS(11)E1B;Fi(11)E1B;S(12)E1B;dS(12)E1B;Fi(12)E1B;S(16)E1B;dS(16)E1B;Fi(16)E1B;S(19)E1B;dS(19)E1B;Fi(19)E1B;S(25)E1B;dS(25)E1B;Fi(25)E1B;S(29)E1B;dS(29)E1B;Fi(29)E1B;S(36)E1B;dS(36)E1B;Fi(36)E1B
1514;12:59:26.000;46766;35984;25806204.85;-240.82019;-25806206.05;;;;23714055.03;109.04485;-23714050.06;22082535.73;-177.25278;-22082535.03;24537100.81;328.54593;-24537100.33;27391472.53;606.51434;-27391461.28;25528253.27;-313.30804;-25528261.59;25008743.27;321.89221;-25008741.09;27274742.49;157.18817;-27274745.17;26982262.64;-514.11035;-26982260.34
1515;12:59:27.000;46767;35985;25805967.63;-240.78078;-25805965.27;;;;23714163.87;109.04353;-23714159.1;22082358.03;-177.2536;-22082357.77;24537427.66;328.53543;-24537428.87;27392077.05;606.46466;-27392067.74;25527941.19;-313.34064;-25527948.32;25009066.08;321.91595;-25009063.01;27274897.71;157.21741;-27274902.38;26981747.31;-514.14673;-26981746.19
1516;12:59:28.000;46768;35986;25805727.59;-240.6795;-25805724.59;;;;23714274.27;109.12264;-23714268.22;22082180.35;-177.1732;-22082180.6;24537759.01;328.59396;-24537757.46;27392684.8;606.50433;-27392674.25;25527626.27;-313.18652;-25527635.13;25009388.16;322.01923;-25009385.03;27275056.21;157.33244;-27275059.72;26981232.31;-514.09711;-26981232.09
1517;12:59:29.000;46769;35987;25805487.71;-240.58383;-25805484.01;;;;23714384;109.1769;-23714377.4;22082003.77;-177.11546;-22082003.48;24538087.02;328.63458;-24538086.1;27393287.61;606.51965;-27393280.77;25527314.76;-313.07629;-25527322.06;25009710.88;322.09427;-25009707.12;27275210.61;157.42302;-27275217.14;26980719.09;-514.07806;-26980718.02
1518;12:59:30.000;46770;35988;25805244.25;-240.55034;-25805243.46;;;;23714492.92;109.18601;-23714486.59;22081827.03;-177.10782;-22081826.38;24538414.53;328.62286;-24538414.72;27393899.14;606.48529;-27393887.25;25527002.79;-313.07205;-25527008.98;25010031.77;322.12579;-25010029.25;27275370.98;157.46368;-27275374.6;26980204.3;-514.10095;-26980203.91
1519;12:59:31.000;46771;35989;25805003.66;-240.49783;-25805002.96;;;;23714599.68;109.21159;-23714595.8;22081650.48;-177.08002;-22081649.3;24538741.23;328.63763;-24538743.36;27394501.71;606.47235;-27394493.73;25526687.87;-313.00571;-25526695.98;25010353.77;322.17157;-25010351.42;27275527.47;157.53659;-27275532.14;26979690.98;-514.11719;-26979689.8
1520;12:59:32.000;46772;35990;25804763.88;-240.41821;-25804762.54;;;;23714709.56;109.2533;-23714705.05;22081474.08;-177.03841;-22081472.26;24539072.99;328.65848;-24539072.01;27395110.43;606.47589;-27395100.2;25526376.41;-312.93405;-25526383.04;25010675.33;322.24384;-25010673.66;27275685.12;157.59775;-27275689.74;26979176.93;-514.10132;-26979175.7
1521;12:59:33.000;46773;35991;25804525.37;-240.34384;-25804522.2;;;;23714819.86;109.29986;-23714814.35;22081295.99;-176.99197;-22081295.27;24539401.23;328.69403;-24539400.71;27395717.85;606.46741;-27395706.67;25526060.55;-312.87524;-25526070.17;25010997.87;322.31458;-25010995.98;27275845.16;157.69379;-27275847.43;26978661.36;-514.09399;-26978661.6
1522;12:59:34.000;46774;35992;25804284.12;-240.32663;-25804281.87;;;;23714927.84;109.28607;-23714923.64;22081119.14;-177.00578;-22081118.26;24539728.11;328.66669;-24539729.38;27396320.28;606.4223;-27396313.09;25525751.91;-312.85251;-25525757.32;25011323.03;322.32104;-25011318.3;27276004.12;157.71085;-27276005.14;26978147.3;-514.13989;-26978147.46
1523;12:59:35.000;46775;35993;25804045.72;-240.29227;-25804041.58;;;;23715038.67;109.29501;-23715032.93;22080941.81;-176.99246;-22080941.27;24540055.56;328.65811;-24540058.03;27396927.11;606.38495;-27396919.48;25525435.87;-312.81763;-25525444.5;25011641.42;322.3541;-25011640.65;27276161.29;157.75056;-27276162.89;26977632.35;-514.16608;-26977633.3
1524;12:59:36.000;46776;35994;25803804.63;-240.18622;-25803801.39;;;;23715147.54;109.3637;-23715142.29;22080765.44;-176.925;-22080764.34;24540384.57;328.71179;-24540386.75;27397529.9;606.414;-27397525.89;25525123.28;-312.65485;-25525131.78;25011965.53;322.44162;-25011963.1;27276317.03;157.85512;-27276320.75;26977119.38;-514.12903;-26977119.17
1525;12:59:37.000;46777;35995;25803564.67;-240.15277;-25803561.24;;;;23715256.08;109.36292;-23715251.66;22080588.32;-176.92406;-22080587.42;24540717.16;328.69592;-24540715.44;27398139.65;606.37469;-27398132.27;25524813.08;-312.6936;-25524819.08;25012288.7;322.46271;-25012285.56;27276477.24;157.90083;-27276478.65;26976603.44;-514.16272;-26976605
1526;12:59:38.000;46778;35996;25803325.93;-240.14763;-25803321.09;;;;23715365.64;109.34254;-23715361;22080411.72;-176.94275;-22080410.48;24541043.48;328.66058;-24541044.1;27398745.82;606.3075;-27398738.57;25524500.31;-312.70389;-25524506.38;25012610.89;322.47577;-25012608.03;27276633.38;157.90547;-27276636.55;26976092.27;-514.21912;-26976090.79
1527;12:59:39.000;46779;35997;25803085.92;-240.07565;-25803081.02;;;;23715475.17;109.38467;-23715470.38;22080234.13;-176.90253;-22080233.57;24541371.41;328.68448;-24541372.79;27399348.59;606.30627;-27399344.88;25524185.68;-312.63809;-25524193.74;25012934.34;322.53448;-25012930.57;27276792.79;157.98323;-27276794.54;26975576.02;-514.21283;-26975576.57
1528;12:59:40.000;46780;35998;25802845.06;-240.03709;-25802840.98;;;;23715585.92;109.38858;-23715579.77;22080058.08;-176.89835;-22080056.67;24541698.05;328.67218;-24541701.46;27399953.97;606.27838;-27399951.16;25523872.4;-312.58554;-25523881.16;25013254.71;322.56076;-25013253.13;27276950.08;158.02727;-27276952.56;26975061.14;-514.23627;-26975062.34
1529;12:59:41.000;46781;35999;25802605.67;-239.97472;-25802601;;;;23715694.34;109.42024;-23715689.19;22079879.67;-176.86557;-22079879.81;24542028.92;328.68948;-24542030.15;27400560.52;606.26556;-27400557.42;25523562.75;-312.53247;-25523568.62;25013577.35;322.61743;-25013575.75;27277107.54;158.09846;-27277110.66;26974546.39;-514.24683;-26974548.09
1530;12:59:42.000;46782;36000;25802364.74;-239.9429;-25802361.06;;;;23715803.18;109.42291;-23715798.62;22079702.69;-176.86336;-22079702.95;24542357.95;328.677;-24542358.82;27401168.11;606.242;-27401163.65;25523246.63;-312.56628;-25523256.11;25013900.93;322.64215;-25013898.39;27277267.87;158.12398;-27277268.79;26974035.35;-514.2702;-26974033.82
1531;12:59:43.000;46783;36001;25802124.93;-239.93486;-25802121.13;;;;23715913.01;109.3998;-23715908.02;22079526.38;-176.88078;-22079526.06;24542687.22;328.64563;-24542687.47;27401776.08;606.16473;-27401769.81;25522937.79;-312.50415;-25522943.6;25014224.08;322.65018;-25014221.04;27277427.51;158.1463;-27277426.93;26973520.67;-514.33142;-26973519.49
1532;12:59:44.000;46784;36002;25801884.78;-239.90225;-25801881.22;;;;23716021.73;109.40179;-23716017.42;22079349.83;-176.88574;-22079349.18;24543015.73;328.62347;-24543016.09;27402382.44;606.12457;-27402375.94;25522625.46;-312.48685;-25522631.11;25014545.22;322.66559;-25014543.7;27277584.58;158.17966;-27277585.11;26973006.07;-514.36169;-26973005.13
1533;12:59:45.000;46785;36003;25801644.15;-239.8067;-25801641.42;;;;23716132.06;109.46402;-23716126.88;22079173.26;-176.81615;-22079172.36;24543343.68;328.67203;-24543344.77;27402990.48;606.14038;-27402982.08;25522312.27;-312.38928;-25522318.72;25014867.17;322.75418;-25014866.46;27277743.91;158.27544;-27277743.39;26972490.84;-514.32916;-26972490.8
1534;12:59:46.000;46786;36004;25801404.8;-239.66362;-25801401.75;;;;23716241.39;109.57786;-23716236.46;22078995.69;-176.7001;-22078995.66;24543672.14;328.77341;-24543673.54;27403595.26;606.2132;-27403588.29;25522001.16;-312.24008;-25522006.48;25015190.76;322.89764;-25015189.36;27277901.7;158.43027;-27277901.82;26971975.46;-514.25574;-26971976.54
1535;12:59:47.000;46787;36005;25801165.21;-239.66362;-25801162.09;;;;23716349.93;109.54838;-23716346.01;22078819.72;-176.73138;-22078818.93;24544001.42;328.72427;-24544002.26;27404199.92;606.13263;-27404194.42;25521687.55;-312.24878;-25521694.24;25015516.44;322.88004;-25015512.24;27278058.02;158.42892;-27278060.25;26971460.49;-514.31934;-26971462.22
1536;12:59:48.000;46788;36006;25800923.23;-239.56874;-25800922.52;;;;23716460.04;109.61235;-23716455.62;22078643.19;-176.6666;-22078642.26;24544331.07;328.77335;-24544331.04;27404808.7;606.16913;-27404800.59;25521378.74;-312.16077;-25521382.08;25015838.84;322.97379;-25015835.21;27278217.8;158.53288;-27278218.78;26970946.96;-514.28595;-26970947.94
1537;12:59:49.000;46789;36007;25800686.5;-239.49655;-25800683.02;;;;23716569.32;109.65044;-23716565.27;22078466.32;-176.62724;-22078465.64;24544659.05;328.79526;-24544659.83;27405411.04;606.15448;-27405406.75;25521067.53;-312.0993;-25521069.98;25016160.64;323.03491;-25016158.24;27278374.91;158.60306;-27278377.38;26970433.92;-514.28168;-26970433.65
1538;12:59:50.000;46790;36008;25800446.74;-239.50316;-25800443.52;;;;23716679.25;109.61951;-23716674.89;22078290.35;-176.66063;-22078288.98;24544989.33;328.7515;-24544988.58;27406016.21;606.09869;-27406012.85;25520753.12;-312.10849;-25520757.87;25016485.27;323.02057;-25016481.27;27278534.67;158.60751;-27278535.99;26969919.3;-514.3515;-26969919.3
1539;12:59:51.000;46791;36009;25800207.73;-239.38939;-25800204.13;;;;23716789.09;109.69646;-23716784.59;22078112.75;-176.57832;-22078112.4;24545318.54;328.81253;-24545317.4;27406626.6;606.12927;-27406618.97;25520443.97;-311.9874;-25520445.88;25016807.98;323.13269;-25016804.4;27278692.61;158.72247;-27278694.71;26969406.37;-514.30316;-26969405
1540;12:59:52.000;46792;36010;25799967.59;-239.31595;-25799964.82;;;;23716898.53;109.74107;-23716894.33;22077937.56;-176.53679;-22077935.86;24545646.36;328.83881;-24545646.24;27407236.72;606.12946;-27407225.1;25520130.15;-311.92981;-25520133.95;25017129.95;323.18991;-25017127.59;27278853.42;158.79782;-27278853.51;26968892.82;-514.29309;-26968890.71
1541;12:59:53.000;46793;36011;25799727.87;-239.27274;-25799725.54;;;;23717008.75;109.74419;-23717004.07;22077759.27;-176.52779;-22077759.33;24545975.31;328.82587;-24545975.06;27407840.19;606.09882;-27407831.2;25519817;-311.90607;-25519822.04;25017454.86;323.22156;-25017450.81;27279010.86;158.84859;-27279012.36;26968377.6;-514.32465;-26968376.38
1542;12:59:54.000;46794;36012;25799488.96;-239.19199;-25799486.35;;;;23717117.72;109.80299;-23717113.88;22077583.83;-176.46779;-22077582.87;24546303.18;328.87167;-24546303.93;27408443.5;606.10687;-27408437.31;25519505.8;-311.81729;-25519510.23;25017777.11;323.30203;-25017774.11;27279168.42;158.93237;-27279171.29;26967861.71;-514.29962;-26967862.08
1543;12:59:55.000;46795;36013;25799249.88;-239.12823;-25799247.22;;;;23717227.65;109.83646;-23717223.71;22077406.7;-176.43658;-22077406.43;24546632.42;328.89209;-24546632.82;27409053.44;606.09784;-27409043.41;25519196.11;-311.76099;-25519198.47;25018101.51;323.36255;-25018097.47;27279326.04;159.00052;-27279330.29;26967348.67;-514.29846;-26967347.78
1544;12:59:56.000;46796;36014;25799009.71;-239.09737;-25799008.13;;;;23717336.81;109.8357;-23717333.55;22077230.69;-176.43839;-22077229.99;24546962.57;328.86877;-24546961.69;27409660.96;606.05286;-27409649.46;25518883.41;-311.72083;-25518886.75;25018423.06;323.37433;-25018420.85;27279486.67;159.03508;-27279489.33;26966833.65;-514.33154;-26966833.45
1545;12:59:57.000;46797;36015;25798770.47;-239.05937;-25798769.07;;;;23717447.79;109.83646;-23717443.38;22077055.93;-176.43222;-22077053.56;24547290.02;328.86246;-24547290.56;27410265.37;606.0191;-27410255.48;25518568.86;-311.69543;-25518575.05;25018747.72;323.40564;-25018744.25;27279645.24;159.07866;-27279648.41;26966318.04;-514.36426;-26966319.09
1546;12:59:58.000;46798;36016;25798530.32;-239.05078;-25798530.02;;;;23717556.72;109.82234;-23717553.21;22076877.95;-176.45013;-22076877.11;24547620.73;328.82385;-24547619.38;27410869.66;605.9502;-27410861.43;25518254.02;-311.69885;-25518263.35;25019071.3;323.41238;-25019067.67;27279804.81;159.09296;-27279807.5;26965802.77;-514.41663;-26965804.67
1547;12:59:59.000;46799;36017;25798293.56;-238.94174;-25798291.07;;;;23717667.13;109.89361;-23717663.1;22076701.22;-176.37733;-22076700.73;24547949.18;328.88583;-24547948.27;27411473.93;605.99182;-27411467.42;25517944.5;-311.72131;-25517951.77;25019392.46;323.50867;-25019391.18;27279966.97;159.20271;-27279966.7;26965291.66;-514.38116;-26965290.29
1548;13:00:00.000;46800;36018;25798055.33;-238.82169;-25798052.25;;;;23717778.92;109.98195;-23717773.08;22076525.39;-176.28374;-22076524.45;24548277.92;328.95691;-24548277.22;27412076.53;606.04211;-27412073.46;25517632.95;-311.47083;-25517640.29;25019717.77;323.62097;-25019714.8;27280124.88;159.32814;-27280126.03;26964776.91;-514.31738;-26964775.97
1549;13:00:01.000;46801;36019;25797817.04;-238.81992;-25797813.43;;;;23717887.33;109.95818;-23717883.04;22076348.43;-176.30884;-22076348.14;24548606.76;328.92224;-24548606.14;27412684.38;605.96997;-27412679.43;25517321.93;-311.47986;-25517328.81;25020041.09;323.62091;-25020038.42;27280283.27;159.33769;-27280285.37;26964259.53;-514.37903;-26964261.59
1550;13:00:02.000;46802;36020;25797576.61;-238.76558;-25797574.67;;;;23717998.05;109.98201;-23717993.02;22076172.48;-176.2841;-22076171.85;24548933.96;328.92197;-24548935.07;27413297.27;605.94006;-27413285.37;25517010.76;-311.42072;-25517017.39;25020365.73;323.66571;-25020362.08;27280442.73;159.39299;-27280444.76;26963744.35;-514.39362;-26963747.2
1551;13:00:03.000;46803;36021;25797337.19;-238.66542;-25797336;;;;23718107.69;110.04626;-23718103.07;22075997.08;-176.2153;-22075995.64;24549265.7;328.98349;-24549264.05;27413900.67;605.99579;-27413891.37;25516698.51;-311.32364;-25516706.07;25020688.38;323.75485;-25020685.84;27280602.95;159.49803;-27280604.26;26963230.01;-514.35565;-26963232.84
1552;13:00:04.000;46804;36022;25797102.46;-238.54787;-25797097.45;;;;23718218.91;110.13294;-23718213.2;22075821.14;-176.13272;-22075819.51;24549594.73;329.0379;-24549593.09;27414504.7;606.02155;-27414497.39;25516385.47;-311.22662;-25516394.84;25021011.92;323.86002;-25021009.7;27280762.36;159.61836;-27280763.88;26962717.37;-514.30841;-26962718.54
1553;13:00:05.000;46805;36023;25796860.34;-238.50749;-25796858.95;;;;23718328.45;110.1505;-23718323.35;22075644.27;-176.11522;-22075643.39;24549924.65;329.04984;-24549922.14;27415114.1;605.99475;-27415103.39;25516079.07;-311.17203;-25516083.67;25021337.88;323.90387;-25021333.6;27280922.06;159.66942;-27280923.55;26962203.78;-514.32031;-26962204.22
1554;13:00:06.000;46806;36024;25796621.61;-238.45959;-25796620.49;;;;23718437.51;110.15405;-23718433.51;22075468.66;-176.1053;-22075467.29;24550253.24;329.04034;-24550251.18;27415715.75;605.96143;-27415709.35;25515764.75;-311.14337;-25515772.53;25021662.92;323.93018;-25021657.53;27281080.72;159.71159;-27281083.26;26961688.8;-514.35034;-26961689.87
1555;13:00:07.000;46807;36025;25796383.3;-238.35565;-25796382.13;;;;23718548.41;110.23263;-23718543.74;22075293.22;-176.03363;-22075291.25;24550582.5;329.09576;-24550580.27;27416325.87;605.98987;-27416315.34;25515456.66;-311.04367;-25515461.48;25021983.66;324.03064;-25021981.56;27281239.13;159.82567;-27281243.08;26961174.8;-514.31042;-26961175.56
1556;13:00:08.000;46808;36026;25796145.13;-238.30983;-25796143.82;;;;23718658.71;110.24401;-23718653.98;22075117.98;-176.01556;-22075115.24;24550911;329.09518;-24550909.37;27416928.44;605.96576;-27416921.3;25515147.33;-310.99817;-25515150.49;25022309.87;324.06567;-25022305.63;27281398.36;159.87167;-27281402.96;26960658.34;-514.32678;-26960661.23
1557;13:00:09.000;46809;36027;25795908.39;-238.20903;-25795905.61;;;;23718768.17;110.31921;-23718764.3;22074941.25;-175.94229;-22074939.29;24551240.34;329.15829;-24551238.53;27417538.07;605.98883;-27417527.29;25514838.27;-310.89871;-25514839.59;25022632.86;324.16504;-25022629.79;27281558.87;159.98224;-27281562.94;26960146.38;-514.28741;-26960146.94
1558;13:00:10.000;46810;36028;25795670.67;-238.19312;-25795667.42;;;;23718880.43;110.30219;-23718874.6;22074764.9;-175.95619;-22074763.34;24551570.15;329.11807;-24551567.65;27418144.96;605.95258;-27418133.24;25514524.63;-310.89093;-25514528.7;25022955.62;324.17169;-25022953.96;27281721.16;159.99983;-27281722.94;26959632.63;-514.34308;-26959632.6
1559;13:00:11.000;46811;36029;25795431.2;-238.17142;-25795429.25;;;;23718989.98;110.29375;-23718984.9;22074590.14;-175.96512;-22074587.37;24551898.42;329.10364;-24551896.75;27418749.41;605.85632;-27418739.14;25514214.02;-310.87305;-25514217.82;25023279.72;324.18353;-25023278.15;27281879.31;160.02602;-27281882.96;26959117.56;-514.38306;-26959118.21
1560;13:00:12.000;46812;36030;25795194.05;-238.04257;-25795191.2;;;;23719099.62;110.38825;-23719095.29;22074414.56;-175.86966;-22074411.5;24552229.43;329.17352;-24552225.92;27419348.99;605.94867;-27419345.09;25513901.45;-310.74738;-25513907.08;25023604.13;324.29852;-25023602.45;27282040.75;160.15671;-27282043.12;26958604.48;-514.31384;-26958603.9
1561;13:00:13.000;46813;36031;25794955.5;-237.98889;-25794953.22;;;;23719210.91;110.41507;-23719205.7;22074238.83;-175.84006;-22074235.66;24552557.01;329.18723;-24552555.11;27419951.59;606.17841;;25513590.07;-310.69635;-25513596.38;25023928.8;324.3569;-25023926.8;27282199.75;160.2189;-27282203.34;26958090.21;-514.32849;-26958089.57
1562;13:00:14.000;46814;36032;25794718.34;-237.94014;-25794715.28;;;;23719320.81;110.42205;-23719316.12;22074061.96;-175.8356;-22074059.83;24552884.85;329.18423;-24552884.29;27420544.43;607.28339;;25513281.63;-310.66028;-25513285.72;25024253.46;324.38345;-25024251.19;27282359.83;160.26431;-27282363.6;26957572.2;-514.34161;-26957575.23
1563;13:00:15.000;46815;36033;25794480;-237.94601;-25794477.33;;;;23719431.91;110.39011;-23719426.51;22073886.41;-175.86816;-22073883.96;24553213.23;329.13055;-24553213.42;;;;25512970.41;-310.67676;-25512975.04;25024576.92;324.37399;-25024575.56;27282519.44;160.2636;-27282523.87;26957059.1;-514.4256;-26957060.81
1564;13:00:16.000;46816;36034;25794243.79;-237.87561;-25794239.45;;;;23719541.36;110.43288;-23719536.95;22073708.86;-175.82051;-22073708.14;24553543.83;329.15491;-24553542.58;;;;25512662.86;-310.60223;-25512664.44;25024902.1;324.44144;-25024900;27282679.9;160.34143;-27282684.21;26956547.15;-514.40558;-26956546.4
1565;13:00:17.000;46817;36035;25794004.97;-237.77075;-25794001.68;;;;23719651.13;110.50267;-23719647.45;22073534.38;-175.75081;-22073532.39;24553872.96;329.21158;-24553871.79;;;;25512349.38;-310.49832;-25512353.94;25025226.93;324.53168;-25025224.53;27282840.89;160.45181;-27282844.66;26956032.36;-514.37573;-26956032.02
1566;13:00:18.000;46818;36036;25793766.63;-237.74614;-25793763.94;;;;23719762.57;110.5021;-23719757.95;22073358.57;-175.74905;-22073356.64;24554201.83;329.19879;-24554200.99;;;;25512039.52;-310.48492;-25512043.46;25025553.25;324.54971;-25025549.08;27283001.1;160.47908;-27283005.14;26955515.98;-514.41577;-26955517.61
1567;13:00:19.000;46819;36037;25793526.09;-237.69318;-25793526.24;;;;23719872.23;110.51482;-23719868.47;22073183.82;-175.73212;-22073180.91;24554531.46;329.19559;-24554530.19;;;;25511728.55;-310.43741;-25511733.02;25025875.76;324.59427;-25025873.68;27283160.52;160.53433;-27283165.67;26955000.81;-514.42883;-26955003.18
1568;13:00:20.000;46820;36038;25793291.78;-237.59222;-25793288.65;;;;23719982.48;110.58988;-23719979.06;22073007.74;-175.66357;-22073005.24;24554860.74;329.25296;-24554859.44;;;;25511414.45;-310.33585;-25511422.68;25026202.96;324.68826;-25026198.37;27283325.21;160.63914;-27283326.31;26954486.5;-514.38379;-26954488.8
1569;13:00:21.000;46821;36039;25793051.67;-237.53854;-25793051.11;;;;23720094.62;110.61594;-23720089.67;22072832.14;-175.62692;-22072829.62;24555188.7;329.27026;-24555188.71;;;;25511106.26;-310.27997;-25511112.4;25026524.54;324.74496;-25026523.11;27283482.5;160.70549;-27283487.02;26953973.05;-514.39056;-26953974.41
1570;13:00:22.000;46822;36040;25792814.71;-237.48523;-25792813.63;;;;23720205.81;110.63067;-23720200.3;22072656.23;-175.616;-22072654;24555518.13;329.26505;-24555517.97;;;;25510792.05;-310.23764;-25510802.17;25026847.46;324.77069;-25026847.88;27283644.93;160.74962;-27283647.77;26953459.44;-514.41577;-26953459.99
